"Code Commune","Libellé des communes","Typo degré de Densité","Région","Population municipale 2017","Part population Dense (1)","Part population Densité Intermédiaire (2)","Part population Peu dense (3)","Part population Très peu dense (4)",,,,
56105,Lanvénégen,3,53,1165,0.00 %,0.00 %,86.97 %,13.03 %,,,,
56106,Larmor-Baden,3,53,887,0.00 %,0.00 %,99.26 %,0.74 %,,,,
56107,Larmor-Plage,2,53,8299,0.00 %,88.95 %,10.67 %,0.38 %,,,,
56108,Larré,3,53,1040,0.00 %,0.00 %,95.96 %,4.04 %,,,,
56109,Lauzach,3,53,1146,0.00 %,0.00 %,96.01 %,3.99 %,,,,
56110,Lignol,3,53,853,0.00 %,0.00 %,63.43 %,36.57 %,,,,
56111,Limerzel,3,53,1336,0.00 %,0.00 %,95.68 %,4.32 %,,,,
56112,Lizio,3,53,735,0.00 %,0.00 %,73.95 %,26.05 %,,,,
56113,Locmalo,3,53,904,0.00 %,0.00 %,86.70 %,13.30 %,,,,
56114,Locmaria,3,53,868,0.00 %,0.00 %,87.76 %,12.24 %,,,,
56115,Locmaria-Grand-Champ,3,53,1707,0.00 %,0.00 %,98.84 %,1.16 %,,,,
56116,Locmariaquer,3,53,1566,0.00 %,0.00 %,97.35 %,2.65 %,,,,
56117,Locminé,2,53,4332,0.00 %,91.28 %,8.72 %,0.00 %,,,,
56118,Locmiquélic,2,53,4046,0.00 %,90.65 %,9.35 %,0.00 %,,,,
56119,Locoal-Mendon,3,53,3416,0.00 %,0.00 %,96.46 %,3.54 %,,,,
56120,Locqueltas,3,53,1758,0.00 %,0.00 %,85.22 %,14.78 %,,,,
56121,Lorient,1,53,57149,96.76 %,2.60 %,0.64 %,0.00 %,,,,
56122,Loyat,3,53,1624,0.00 %,0.00 %,62.63 %,37.37 %,,,,
56123,Malansac,3,53,2202,0.00 %,0.00 %,95.43 %,4.57 %,,,,
56124,Malestroit,3,53,2456,0.00 %,0.00 %,99.63 %,0.37 %,,,,
56125,Malguénac,3,53,1843,0.00 %,0.00 %,80.47 %,19.53 %,,,,
56126,Marzan,3,53,2308,0.00 %,0.00 %,93.16 %,6.84 %,,,,
56127,Mauron,3,53,3082,0.00 %,0.00 %,65.36 %,34.64 %,,,,
56128,Melrand,3,53,1516,0.00 %,0.00 %,89.26 %,10.74 %,,,,
56129,Ménéac,3,53,1578,0.00 %,0.00 %,66.46 %,33.54 %,,,,
56130,Merlevenez,3,53,3207,0.00 %,0.00 %,99.29 %,0.71 %,,,,
56131,Meslan,3,53,1424,0.00 %,0.00 %,81.40 %,18.60 %,,,,
56132,Meucon,2,53,2248,0.00 %,86.58 %,13.38 %,0.04 %,,,,
56133,Missiriac,3,53,1145,0.00 %,0.00 %,98.69 %,1.31 %,,,,
56134,Mohon,4,53,983,0.00 %,0.00 %,40.33 %,59.67 %,,,,
56135,Molac,3,53,1569,0.00 %,0.00 %,96.63 %,3.37 %,,,,
56136,Monteneuf,3,53,756,0.00 %,0.00 %,57.00 %,43.00 %,,,,
56137,Monterblanc,3,53,3275,0.00 %,0.00 %,93.74 %,6.26 %,,,,
56139,Montertelot,3,53,355,0.00 %,0.00 %,100.00 %,0.00 %,,,,
56140,Moréac,3,53,3765,0.00 %,8.34 %,84.64 %,7.02 %,,,,
56141,Moustoir-Ac,3,53,1804,0.00 %,0.00 %,94.18 %,5.82 %,,,,
56143,Muzillac,3,53,5015,0.00 %,0.00 %,98.01 %,1.99 %,,,,
56144,Évellys,3,53,3482,0.00 %,0.00 %,83.82 %,16.18 %,,,,
56145,Néant-sur-Yvel,3,53,1087,0.00 %,0.00 %,58.16 %,41.84 %,,,,
56146,Neulliac,3,53,1412,0.00 %,0.00 %,76.00 %,24.00 %,,,,
56147,Nivillac,3,53,4612,0.00 %,0.00 %,91.20 %,8.80 %,,,,
56148,Nostang,3,53,1545,0.00 %,0.00 %,99.25 %,0.75 %,,,,
56149,Noyal-Muzillac,3,53,2520,0.00 %,0.00 %,80.65 %,19.35 %,,,,
56151,Noyal-Pontivy,3,53,3639,0.00 %,0.00 %,90.57 %,9.43 %,,,,
56152,Le Palais,3,53,2571,0.00 %,0.00 %,98.94 %,1.06 %,,,,
56153,Péaule,3,53,2682,0.00 %,0.00 %,96.64 %,3.36 %,,,,
56154,Peillac,3,53,1858,0.00 %,0.00 %,95.60 %,4.40 %,,,,
56155,Pénestin,3,53,1946,0.00 %,0.00 %,97.76 %,2.24 %,,,,
56156,Persquen,4,53,346,0.00 %,0.00 %,2.10 %,97.90 %,,,,
56157,Plaudren,3,53,1946,0.00 %,0.00 %,93.40 %,6.60 %,,,,
56158,Plescop,2,53,5854,0.00 %,77.05 %,22.11 %,0.84 %,,,,
56159,Pleucadeuc,3,53,1804,0.00 %,0.00 %,91.48 %,8.52 %,,,,
56160,Pleugriffet,3,53,1272,0.00 %,0.00 %,78.42 %,21.58 %,,,,
56161,Ploemel,3,53,2888,0.00 %,0.00 %,97.35 %,2.65 %,,,,
56162,Ploemeur,2,53,17853,3.31 %,72.64 %,23.97 %,0.08 %,,,,
56163,Ploërdut,4,53,1216,0.00 %,0.00 %,46.63 %,53.37 %,,,,
56164,Ploeren,3,53,6575,0.00 %,17.11 %,82.43 %,0.47 %,,,,
56165,Ploërmel,2,53,9837,0.00 %,63.46 %,35.53 %,1.01 %,,,,
56166,Plouay,3,53,5670,0.00 %,0.00 %,95.68 %,4.32 %,,,,
56167,Plougoumelen,3,53,2439,0.00 %,0.00 %,98.71 %,1.29 %,,,,
56168,Plouharnel,3,53,2160,0.00 %,0.00 %,99.00 %,1.00 %,,,,
56169,Plouhinec,3,53,5353,0.00 %,32.35 %,65.40 %,2.25 %,,,,
56170,Plouray,3,53,1121,0.00 %,0.00 %,63.50 %,36.50 %,,,,
56171,Pluherlin,3,53,1528,0.00 %,0.00 %,92.24 %,7.76 %,,,,
56172,Plumelec,3,53,2680,0.00 %,0.00 %,84.96 %,15.04 %,,,,
56173,Pluméliau-Bieuzy,3,53,4379,0.00 %,0.00 %,91.14 %,8.86 %,,,,
56174,Plumelin,3,53,2723,0.00 %,28.81 %,68.28 %,2.91 %,,,,
56175,Plumergat,3,53,4112,0.00 %,0.00 %,97.00 %,3.00 %,,,,
56176,Pluneret,2,53,5722,0.00 %,57.21 %,42.29 %,0.51 %,,,,
56177,Pluvigner,3,53,7543,0.00 %,0.00 %,94.12 %,5.88 %,,,,
56178,Pontivy,2,53,14606,0.00 %,88.14 %,11.55 %,0.31 %,,,,
56179,Pont-Scorff,3,53,3744,0.00 %,0.00 %,97.27 %,2.73 %,,,,
56180,Porcaro,3,53,722,0.00 %,0.00 %,92.26 %,7.74 %,,,,
56181,Port-Louis,2,53,2618,0.00 %,96.18 %,3.82 %,0.00 %,,,,
56182,Priziac,3,53,976,0.00 %,0.00 %,57.21 %,42.79 %,,,,
56184,Questembert,3,53,7585,0.00 %,0.00 %,92.92 %,7.08 %,,,,
56185,Quéven,2,53,8676,0.00 %,80.98 %,18.77 %,0.25 %,,,,
56186,Quiberon,2,53,4741,0.00 %,97.38 %,2.41 %,0.21 %,,,,
56188,Quistinic,3,53,1431,0.00 %,0.00 %,52.12 %,47.88 %,,,,
56189,Radenac,3,53,1059,0.00 %,0.00 %,91.75 %,8.25 %,,,,
56190,Réguiny,3,53,1992,0.00 %,0.00 %,84.37 %,15.63 %,,,,
56191,Réminiac,3,53,384,0.00 %,0.00 %,94.13 %,5.87 %,,,,
56193,Riantec,2,53,5622,0.00 %,83.23 %,16.63 %,0.14 %,,,,
56194,Rieux,3,53,2845,0.00 %,0.00 %,98.62 %,1.38 %,,,,
56195,La Roche-Bernard,3,53,692,0.00 %,0.00 %,100.00 %,0.00 %,,,,
56196,Rochefort-en-Terre,3,53,632,0.00 %,0.00 %,99.82 %,0.18 %,,,,
56197,Val d'Oust,3,53,2705,0.00 %,0.00 %,98.00 %,2.00 %,,,,
56198,Rohan,3,53,1636,0.00 %,0.00 %,89.81 %,10.19 %,,,,
56199,Roudouallec,3,53,710,0.00 %,0.00 %,56.10 %,43.90 %,,,,
56200,Ruffiac,3,53,1410,0.00 %,0.00 %,76.78 %,23.22 %,,,,
56201,Le Saint,4,53,587,0.00 %,0.00 %,1.67 %,98.33 %,,,,
56202,Saint-Abraham,3,53,536,0.00 %,0.00 %,99.07 %,0.93 %,,,,
56203,Saint-Aignan,3,53,605,0.00 %,0.00 %,71.95 %,28.05 %,,,,
56204,Saint-Allouestre,3,53,627,0.00 %,0.00 %,96.29 %,3.71 %,,,,
56205,Saint-Armel,3,53,886,0.00 %,0.00 %,97.10 %,2.90 %,,,,
56206,Saint-Avé,2,53,11642,0.26 %,85.86 %,13.87 %,0.01 %,,,,
56207,Saint-Barthélemy,3,53,1164,0.00 %,0.00 %,78.26 %,21.74 %,,,,
56208,Saint-Brieuc-de-Mauron,4,53,331,0.00 %,0.00 %,0.00 %,100.00 %,,,,
56209,Sainte-Brigitte,3,53,177,0.00 %,0.00 %,74.69 %,25.31 %,,,,
56210,Saint-Caradec-Trégomel,3,53,480,0.00 %,0.00 %,80.48 %,19.52 %,,,,
56211,Saint-Congard,3,53,764,0.00 %,0.00 %,86.72 %,13.28 %,,,,
56212,Saint-Dolay,3,53,2487,0.00 %,0.00 %,95.66 %,4.34 %,,,,
56213,Saint-Gérand,3,53,1115,0.00 %,0.00 %,92.07 %,7.93 %,,,,
56214,Saint-Gildas-de-Rhuys,3,53,1576,0.00 %,0.00 %,91.17 %,8.83 %,,,,
56215,Saint-Gonnery,3,53,1090,0.00 %,0.00 %,89.12 %,10.88 %,,,,
56216,Saint-Gorgon,3,53,394,0.00 %,0.00 %,97.74 %,2.26 %,,,,
56218,Saint-Gravé,3,53,730,0.00 %,0.00 %,97.31 %,2.69 %,,,,
56219,Saint-Guyomard,3,53,1362,0.00 %,0.00 %,96.89 %,3.11 %,,,,
56220,Sainte-Hélène,3,53,1247,0.00 %,0.00 %,98.25 %,1.75 %,,,,
56221,Saint-Jacut-les-Pins,3,53,1733,0.00 %,0.00 %,97.61 %,2.39 %,,,,
56222,Saint-Jean-Brévelay,3,53,2789,0.00 %,0.00 %,93.92 %,6.08 %,,,,
56223,Saint-Jean-la-Poterie,3,53,1500,0.00 %,0.00 %,99.74 %,0.26 %,,,,
56224,Saint-Laurent-sur-Oust,3,53,366,0.00 %,0.00 %,92.90 %,7.10 %,,,,
56225,Saint-Léry,4,53,189,0.00 %,0.00 %,0.00 %,100.00 %,,,,
56226,Saint-Malo-de-Beignon,3,53,511,0.00 %,0.00 %,98.07 %,1.93 %,,,,
56227,Saint-Malo-des-Trois-Fontaines,4,53,568,0.00 %,0.00 %,0.00 %,100.00 %,,,,
56228,Saint-Marcel,3,53,1074,0.00 %,0.00 %,94.33 %,5.67 %,,,,
56229,Saint-Martin-sur-Oust,3,53,1305,0.00 %,0.00 %,91.51 %,8.49 %,,,,
56230,Saint-Nicolas-du-Tertre,3,53,468,0.00 %,0.00 %,93.42 %,6.58 %,,,,
56231,Saint-Nolff,3,53,3779,0.00 %,1.54 %,97.31 %,1.15 %,,,,
56232,Saint-Perreux,3,53,1145,0.00 %,30.01 %,69.64 %,0.35 %,,,,
56233,Saint-Philibert,3,53,1496,0.00 %,0.00 %,99.39 %,0.61 %,,,,
56234,Saint-Pierre-Quiberon,3,53,2060,0.00 %,0.00 %,93.57 %,6.43 %,,,,
56236,Saint-Servant,3,53,811,0.00 %,0.00 %,86.25 %,13.75 %,,,,
56237,Saint-Thuriau,3,53,1863,0.00 %,0.00 %,95.27 %,4.73 %,,,,
56238,Saint-Tugdual,4,53,370,0.00 %,0.00 %,0.00 %,100.00 %,,,,
56239,Saint-Vincent-sur-Oust,3,53,1512,0.00 %,0.00 %,98.49 %,1.51 %,,,,
56240,Sarzeau,3,53,8182,0.00 %,0.00 %,97.27 %,2.73 %,,,,
56241,Sauzon,3,53,988,0.00 %,0.00 %,84.07 %,15.93 %,,,,
56242,Séglien,4,53,669,0.00 %,0.00 %,6.44 %,93.56 %,,,,
56243,Séné,2,53,8947,30.00 %,43.23 %,26.31 %,0.46 %,,,,
56244,Sérent,3,53,3048,0.00 %,0.00 %,89.36 %,10.64 %,,,,
56245,Silfiac,3,53,434,0.00 %,0.00 %,61.66 %,38.34 %,,,,
56246,Le Sourn,2,53,2107,0.00 %,62.28 %,36.00 %,1.73 %,,,,
56247,Sulniac,3,53,3674,0.00 %,0.00 %,99.08 %,0.92 %,,,,
56248,Surzur,3,53,4429,0.00 %,0.00 %,90.12 %,9.88 %,,,,
56249,Taupont,3,53,2198,0.00 %,0.00 %,93.59 %,6.41 %,,,,
56250,Théhillac,3,53,596,0.00 %,0.00 %,94.28 %,5.72 %,,,,
56251,Theix-Noyalo,3,53,7966,0.00 %,0.00 %,97.42 %,2.58 %,,,,
56252,Le Tour-du-Parc,3,53,1231,0.00 %,0.00 %,88.35 %,11.65 %,,,,
56253,Tréal,3,53,640,0.00 %,0.00 %,91.03 %,8.97 %,,,,
56254,Trédion,3,53,1273,0.00 %,0.00 %,96.13 %,3.87 %,,,,
56255,Treffléan,3,53,2324,0.00 %,0.00 %,97.96 %,2.04 %,,,,
56256,Tréhorenteuc,4,53,122,0.00 %,0.00 %,23.48 %,76.52 %,,,,
56257,La Trinité-Porhoët,3,53,677,0.00 %,0.00 %,82.77 %,17.23 %,,,,
56258,La Trinité-sur-Mer,3,53,1610,0.00 %,0.00 %,99.30 %,0.70 %,,,,
56259,La Trinité-Surzur,3,53,1611,0.00 %,0.00 %,100.00 %,0.00 %,,,,
56260,Vannes,1,53,53352,89.01 %,8.76 %,2.20 %,0.03 %,,,,
56261,La Vraie-Croix,3,53,1471,0.00 %,0.00 %,96.99 %,3.01 %,,,,
56262,Bono,3,53,2466,0.00 %,0.00 %,99.69 %,0.31 %,,,,
56263,Sainte-Anne-d'Auray,3,53,2708,0.00 %,0.00 %,99.78 %,0.22 %,,,,
56264,Kernascléden,3,53,398,0.00 %,0.00 %,76.20 %,23.80 %,,,,
57001,Aboncourt,3,44,351,0.00 %,0.00 %,97.59 %,2.41 %,,,,
57002,Aboncourt-sur-Seille,3,44,72,0.00 %,0.00 %,96.80 %,3.20 %,,,,
57003,Abreschviller,3,44,1427,0.00 %,0.00 %,99.62 %,0.38 %,,,,
57004,Achain,4,44,82,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57006,Achen,3,44,1011,0.00 %,0.00 %,99.39 %,0.61 %,,,,
57007,Adaincourt,4,44,125,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57008,Adelange,3,44,209,0.00 %,0.00 %,100.00 %,0.00 %,,,,
57009,Ajoncourt,3,44,103,0.00 %,0.00 %,97.21 %,2.79 %,,,,
57010,Alaincourt-la-Côte,4,44,149,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57011,Albestroff,3,44,634,0.00 %,0.00 %,99.82 %,0.18 %,,,,
57012,Algrange,1,44,6144,72.85 %,22.31 %,4.01 %,0.84 %,,,,
57013,Alsting,2,44,2589,0.00 %,63.18 %,36.82 %,0.00 %,,,,
57014,Altrippe,3,44,382,0.00 %,0.00 %,98.21 %,1.79 %,,,,
57015,Altviller,3,44,586,0.00 %,0.00 %,99.30 %,0.70 %,,,,
57016,Alzing,3,44,392,0.00 %,0.00 %,99.48 %,0.52 %,,,,
57017,Amanvillers,3,44,2161,0.00 %,0.00 %,99.21 %,0.79 %,,,,
57018,Amelécourt,3,44,154,0.00 %,0.00 %,100.00 %,0.00 %,,,,
57019,Amnéville,2,44,10416,0.00 %,88.32 %,11.39 %,0.29 %,,,,
57020,Ancerville,4,44,302,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57021,Ancy-Dornot,2,44,1560,0.00 %,86.77 %,13.16 %,0.06 %,,,,
57022,Angevillers,3,44,1253,0.00 %,0.00 %,99.51 %,0.49 %,,,,
57024,Antilly,4,44,172,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57025,Anzeling,3,44,521,0.00 %,0.00 %,99.24 %,0.76 %,,,,
57026,Apach,2,44,1032,0.00 %,85.51 %,14.49 %,0.00 %,,,,
57027,Arraincourt,4,44,126,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57028,Argancy,3,44,1343,0.00 %,0.00 %,82.98 %,17.02 %,,,,
57029,Arriance,4,44,212,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57030,Arry,3,44,554,0.00 %,0.00 %,99.47 %,0.53 %,,,,
57031,Ars-Laquenexy,3,44,910,0.00 %,0.00 %,99.64 %,0.36 %,,,,
57032,Ars-sur-Moselle,2,44,4723,0.00 %,93.70 %,5.88 %,0.42 %,,,,
57033,Arzviller,3,44,535,0.00 %,0.00 %,98.38 %,1.62 %,,,,
57034,Aspach,4,44,34,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57035,Assenoncourt,4,44,116,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57036,Attilloncourt,4,44,105,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57037,Aube,4,44,268,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57038,Audun-le-Tiche,2,44,6846,0.00 %,99.74 %,0.00 %,0.26 %,,,,
57039,Augny,3,44,1996,0.00 %,0.00 %,98.68 %,1.32 %,,,,
57040,Aulnois-sur-Seille,3,44,278,0.00 %,0.00 %,100.00 %,0.00 %,,,,
57041,Aumetz,3,44,2319,0.00 %,0.00 %,99.67 %,0.33 %,,,,
57042,Avricourt,3,44,612,0.00 %,0.00 %,98.67 %,1.33 %,,,,
57043,Ay-sur-Moselle,3,44,1491,0.00 %,0.00 %,98.80 %,1.20 %,,,,
57044,Azoudange,4,44,118,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57045,Bacourt,4,44,109,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57046,Baerenthal,3,44,778,0.00 %,0.00 %,94.14 %,5.86 %,,,,
57047,Bambiderstroff,3,44,1060,0.00 %,0.00 %,99.81 %,0.19 %,,,,
57048,Bannay,3,44,73,0.00 %,0.00 %,87.01 %,12.99 %,,,,
57049,Le Ban-Saint-Martin,1,44,4341,99.29 %,0.71 %,0.00 %,0.00 %,,,,
57050,Barchain,4,44,110,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57051,Baronville,3,44,364,0.00 %,0.00 %,99.18 %,0.82 %,,,,
57052,Barst,3,44,579,0.00 %,0.00 %,54.91 %,45.09 %,,,,
57053,Bassing,4,44,119,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57054,Baudrecourt,4,44,186,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57055,Bazoncourt,3,44,540,0.00 %,0.00 %,67.56 %,32.44 %,,,,
57056,Bébing,3,44,201,0.00 %,0.00 %,95.20 %,4.80 %,,,,
57057,Béchy,3,44,630,0.00 %,0.00 %,100.00 %,0.00 %,,,,
57058,Behren-lès-Forbach,2,44,6562,0.00 %,99.07 %,0.91 %,0.02 %,,,,
57059,Bellange,4,44,55,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57060,Bénestroff,3,44,550,0.00 %,0.00 %,99.42 %,0.58 %,,,,
57061,Béning-lès-Saint-Avold,2,44,1140,0.00 %,51.96 %,48.04 %,0.00 %,,,,
57062,Berg-sur-Moselle,3,44,430,0.00 %,0.00 %,100.00 %,0.00 %,,,,
57063,Bérig-Vintrange,4,44,219,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57064,Berling,3,44,270,0.00 %,0.00 %,99.32 %,0.68 %,,,,
57065,Bermering,4,44,225,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57066,Berthelming,3,44,511,0.00 %,0.00 %,98.89 %,1.11 %,,,,
57067,Bertrange,2,44,2691,0.00 %,90.59 %,9.26 %,0.15 %,,,,
57069,Berviller-en-Moselle,3,44,471,0.00 %,0.00 %,100.00 %,0.00 %,,,,
57070,Bettange,3,44,242,0.00 %,0.00 %,100.00 %,0.00 %,,,,
57071,Bettborn,3,44,395,0.00 %,0.00 %,99.27 %,0.73 %,,,,
57072,Bettelainville,3,44,625,0.00 %,0.00 %,58.42 %,41.58 %,,,,
57073,Betting,2,44,882,0.00 %,63.91 %,36.09 %,0.00 %,,,,
57074,Bettviller,3,44,831,0.00 %,0.00 %,97.49 %,2.51 %,,,,
57075,Beux,4,44,274,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57076,Beyren-lès-Sierck,3,44,517,0.00 %,0.00 %,60.62 %,39.38 %,,,,
57077,Bezange-la-Petite,4,44,92,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57079,Bibiche,4,44,452,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57080,Bickenholtz,4,44,81,0.00 %,0.00 %,6.02 %,93.98 %,,,,
57081,Bidestroff,4,44,129,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57082,Biding,3,44,324,0.00 %,0.00 %,99.40 %,0.60 %,,,,
57083,Bining,3,44,1173,0.00 %,0.00 %,97.84 %,2.16 %,,,,
57084,Bioncourt,3,44,307,0.00 %,0.00 %,97.83 %,2.17 %,,,,
57085,Bionville-sur-Nied,4,44,381,0.00 %,0.00 %,24.64 %,75.36 %,,,,
57086,Belles-Forêts,4,44,245,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57087,Bisten-en-Lorraine,4,44,246,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57088,Bistroff,4,44,311,0.00 %,0.00 %,1.24 %,98.76 %,,,,
57089,Bitche,3,44,5098,0.00 %,0.00 %,98.69 %,1.31 %,,,,
57090,Blanche-Église,4,44,113,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57091,Bliesbruck,3,44,1017,0.00 %,0.00 %,100.00 %,0.00 %,,,,
57092,Blies-Ébersing,2,44,646,0.00 %,79.06 %,12.95 %,7.99 %,,,,
57093,Blies-Guersviller,2,44,644,0.00 %,77.52 %,22.01 %,0.47 %,,,,
57095,Boucheporn,3,44,581,0.00 %,0.00 %,100.00 %,0.00 %,,,,
57096,Boulange,3,44,2494,0.00 %,0.00 %,98.45 %,1.55 %,,,,
57097,Boulay-Moselle,3,44,5587,0.00 %,0.00 %,96.85 %,3.15 %,,,,
57098,Bourgaltroff,4,44,245,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57099,Bourdonnay,4,44,229,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57100,Bourscheid,4,44,179,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57101,Bousbach,2,44,1226,0.00 %,85.18 %,12.22 %,2.61 %,,,,
57102,Bousse,2,44,3174,0.00 %,89.80 %,9.88 %,0.32 %,,,,
57103,Bousseviller,4,44,125,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57104,Boust,3,44,1228,0.00 %,0.00 %,99.82 %,0.18 %,,,,
57105,Boustroff,3,44,149,0.00 %,0.00 %,100.00 %,0.00 %,,,,
57106,Bouzonville,3,44,3947,0.00 %,0.00 %,99.71 %,0.29 %,,,,
57107,Bréhain,4,44,107,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57108,Breidenbach,4,44,328,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57109,Breistroff-la-Grande,3,44,698,0.00 %,0.00 %,78.77 %,21.23 %,,,,
57110,Brettnach,3,44,441,0.00 %,0.00 %,99.32 %,0.68 %,,,,
57111,Bronvaux,2,44,546,0.00 %,79.83 %,20.17 %,0.00 %,,,,
57112,Brouck,4,44,84,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57113,Brouderdorff,2,44,966,0.00 %,100.00 %,0.00 %,0.00 %,,,,
57114,Brouviller,3,44,427,0.00 %,0.00 %,94.72 %,5.28 %,,,,
57115,Brulange,4,44,100,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57116,Buchy,4,44,99,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57117,Buding,3,44,588,0.00 %,0.00 %,99.47 %,0.53 %,,,,
57118,Budling,4,44,176,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57119,Buhl-Lorraine,2,44,1214,0.00 %,75.51 %,23.18 %,1.31 %,,,,
57120,Burlioncourt,4,44,138,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57121,Burtoncourt,4,44,196,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57122,Cappel,3,44,701,0.00 %,0.00 %,99.71 %,0.29 %,,,,
57123,Carling,2,44,3445,0.00 %,99.29 %,0.71 %,0.00 %,,,,
57124,Cattenom,3,44,2654,0.00 %,0.00 %,99.57 %,0.43 %,,,,
57125,Chailly-lès-Ennery,3,44,381,0.00 %,0.00 %,98.98 %,1.02 %,,,,
57126,Chambrey,3,44,337,0.00 %,0.00 %,97.65 %,2.35 %,,,,
57127,Chanville,4,44,133,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57128,Charleville-sous-Bois,4,44,320,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57129,Charly-Oradour,3,44,679,0.00 %,0.00 %,99.72 %,0.28 %,,,,
57130,Château-Bréhain,4,44,76,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57131,Château-Rouge,3,44,292,0.00 %,0.00 %,89.77 %,10.23 %,,,,
57132,Château-Salins,3,44,2464,0.00 %,0.00 %,99.73 %,0.27 %,,,,
57133,Château-Voué,4,44,101,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57134,Châtel-Saint-Germain,2,44,1873,0.00 %,95.60 %,3.20 %,1.20 %,,,,
57136,Chémery-les-Deux,3,44,565,0.00 %,0.00 %,100.00 %,0.00 %,,,,
57137,Cheminot,3,44,775,0.00 %,0.00 %,98.65 %,1.35 %,,,,
57138,Chenois,4,44,80,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57139,Chérisey,3,44,305,0.00 %,0.00 %,97.95 %,2.05 %,,,,
57140,Chesny,3,44,594,0.00 %,0.00 %,98.81 %,1.19 %,,,,
57141,Chicourt,4,44,96,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57142,Chieulles,3,44,417,0.00 %,0.00 %,96.95 %,3.05 %,,,,
57143,Clouange,2,44,3495,0.00 %,100.00 %,0.00 %,0.00 %,,,,
57144,Cocheren,2,44,3478,0.00 %,97.71 %,2.20 %,0.09 %,,,,
57145,Coincy,3,44,313,0.00 %,0.00 %,98.92 %,1.08 %,,,,
57146,Coin-lès-Cuvry,2,44,726,0.00 %,71.80 %,26.27 %,1.93 %,,,,
57147,Coin-sur-Seille,3,44,338,0.00 %,0.00 %,99.15 %,0.85 %,,,,
57148,Colligny-Maizery,3,44,577,0.00 %,0.00 %,99.83 %,0.17 %,,,,
57149,Colmen,3,44,197,0.00 %,0.00 %,98.41 %,1.59 %,,,,
57150,Condé-Northen,3,44,678,0.00 %,0.00 %,94.96 %,5.04 %,,,,
57151,Conthil,4,44,165,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57152,Contz-les-Bains,2,44,508,0.00 %,71.84 %,28.16 %,0.00 %,,,,
57153,Corny-sur-Moselle,2,44,2219,0.00 %,95.00 %,4.95 %,0.05 %,,,,
57154,Coume,3,44,662,0.00 %,0.00 %,95.09 %,4.91 %,,,,
57155,Courcelles-Chaussy,3,44,3075,0.00 %,0.00 %,99.86 %,0.14 %,,,,
57156,Courcelles-sur-Nied,3,44,1190,0.00 %,0.00 %,100.00 %,0.00 %,,,,
57158,Craincourt,3,44,254,0.00 %,0.00 %,99.22 %,0.78 %,,,,
57159,Créhange,2,44,3868,0.00 %,95.68 %,3.82 %,0.50 %,,,,
57160,Creutzwald,2,44,13095,0.00 %,99.23 %,0.28 %,0.49 %,,,,
57161,Cutting,4,44,139,0.00 %,0.00 %,0.00 %,100.00 %,,,,
57162,Cuvry,2,44,847,0.00 %,70.01 %,29.06 %,0.93 %,,,,
57163,Dabo,3,44,2522,0.00 %,0.00 %,87.21 %,12.79 %,,,,
